City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
358,vilyuysk,63.7553,121.6247,-2.86,76,29,3.18,RU,1684687065
359,mana,5.6592,-53.7767,28.3,83,93,4.47,GF,1684687097
360,namibe,-15.1961,12.1522,21.98,71,0,3.94,AO,1684687031
361,pedro juan caballero,-22.5472,-55.7333,21.98,53,0,5.14,PY,1684687098
362,bodo,67.28,14.405,9.41,96,75,7.72,NO,1684687098
363,fuxin,42.0156,121.6589,15.76,38,33,1.42,CN,1684687099
364,tucumcari,35.1717,-103.725,21.08,52,0,5.66,US,1684687099
365,cidade velha,14.9167,-23.6167,27.26,57,20,10.29,CV,1684687100
366,jiazi,22.8779,116.067,26.6,92,48,3.63,CN,1684687100
367,santa cruz del sur,20.7147,-77.9956,31.71,53,7,3.43,CU,1684687101
368,levuka,50.1834,-105.4011,14.84,49,87,5.46,CA,1684687101
369,tibanbang,6.6315,126.1055,27.26,80,89,1.79,PH,1684687102
370,antsiranana,-12.2787,49.2917,23.64,85,26,2.79,MG,1684687102
371,nicoya,10.1483,-85.452,34.02,42,97,4.1,CR,1684687102
372,nelson bay,-32.7167,152.15,13.33,74,54,4.47,AU,1684686838
373,vila velha,-20.3297,-40.2925,24.97,75,40,3.6,BR,1684687058
374,kamaishi,39.2667,141.8833,15.01,89,100,2.0,JP,1684687104
375,dwarka,22.2394,68.9678,28.52,83,0,6.45,IN,1684687055
376,majene,-3.5403,118.9707,25.67,88,55,3.62,ID,1684687062
377,kobilje,46.6847,16.3978,21.54,77,65,2.24,SI,1684687106
378,veraval,20.9,70.3667,28.42,79,0,5.53,IN,1684687106
379,dzuunmod,48.2199,97.3744,6.56,31,59,4.68,MN,1684687049
380,karachayevsk,43.774,41.9142,12.95,98,100,0.98,RU,1684687107
381,yakeshi,49.2833,120.7333,9.13,47,7,0.18,CN,1684687108
382,gardnerville ranchos,38.8882,-119.7413,24.25,47,0,1.79,US,1684687108
383,fort saskatchewan,53.7168,-113.2187,21.73,63,73,4.47,CA,1684687109
384,westport,41.1415,-73.3579,20.5,58,20,5.66,US,1684687067
385,sao joao de pirabas,-0.7747,-47.1772,27.41,90,74,3.41,BR,1684687110
386,inhambane,-23.865,35.3833,23.45,78,7,4.09,MZ,1684687111
387,chaman,30.9236,66.4512,29.73,12,99,1.31,PK,1684687111
388,dhuusamarreeb,5.535,46.3861,30.01,57,41,8.4,SO,1684687112
389,alappuzha,9.49,76.3264,27.77,78,92,3.7,IN,1684687112
390,madera,37.1666,-119.8343,29.99,62,17,2.03,US,1684686994
391,kharp,66.8014,65.8081,5.32,70,44,2.74,RU,1684687113
392,matam,15.6175,-13.3303,42.0,13,0,0.0,SN,1684687113
393,whistler,50.1164,-122.9695,13.57,72,100,0.0,CA,1684687114
394,luwuk,-0.9516,122.7875,24.88,89,52,1.01,ID,1684687114
395,bastogne,50.0035,5.7184,18.55,80,28,3.33,BE,1684687114
396,vikasnagar,30.4683,77.775,29.1,18,52,4.1,IN,1684687115
397,mitu,1.1983,-70.1733,30.5,64,97,0.37,CO,1684687115
398,kenai,60.5544,-151.2583,7.86,71,0,1.54,US,1684686934
399,rubtsovsk,51.5,81.25,12.43,39,0,3.24,RU,1684687116
400,bambanglipuro,-7.95,110.2833,24.35,83,44,2.98,ID,1684687061
401,non thai,15.1981,102.0358,32.77,56,79,4.02,TH,1684687117
402,kavalerovo,44.2661,135.0572,8.61,91,98,3.65,RU,1684687117
403,dul'durga,50.6761,113.5931,8.6,55,4,2.13,RU,1684687118
404,flying fish cove,-10.4217,105.6791,26.82,89,100,4.63,CX,1684687070
405,masterton,-40.9597,175.6575,13.27,88,86,1.29,NZ,1684687078
406,nouadhibou,20.931,-17.0347,21.99,60,41,10.29,MR,1684687119
407,guerrero negro,27.9769,-114.0611,19.15,63,98,4.38,MX,1684686909
408,san fernando de apure,7.8878,-67.4724,33.19,54,91,3.28,VE,1684687120
409,salima,-13.7804,34.4587,21.26,69,41,1.02,MW,1684687120
410,fort drum,44.0584,-75.7619,19.97,67,40,2.06,US,1684687121
411,lucapa,-8.4192,20.7447,27.31,43,98,0.75,AO,1684687121
412,kandi,11.1342,2.9386,35.15,35,100,1.65,BJ,1684687121
413,tamluk,22.3,87.9167,29.21,61,0,5.3,IN,1684687122
414,taroudant,30.4703,-8.877,23.57,32,51,10.95,MA,1684687122
415,brookings,44.3114,-96.7984,24.65,47,40,5.14,US,1684687123
416,lata,40.1629,-8.3327,21.71,37,100,3.34,PT,1684687123
417,hadibu,12.65,54.0333,30.06,71,43,2.65,YE,1684687066
418,muroto-misakicho,33.2833,134.15,20.34,83,3,1.61,JP,1684687124
419,nar'yan-mar,67.6713,53.087,11.64,74,86,1.79,RU,1684687101
420,qaqortoq,60.7167,-46.0333,1.46,57,44,1.33,GL,1684687091
421,beruniy,41.6911,60.7525,23.98,35,0,4.12,UZ,1684687125
422,st. john's,47.5649,-52.7093,16.66,57,75,11.32,CA,1684687082
423,leh,34.1667,77.5833,9.57,23,92,1.74,IN,1684687126
424,santyoku,37.4406,129.1708,15.86,62,97,3.2,KR,1684687127
425,kandahar,31.0,65.75,30.35,11,100,3.25,AF,1684687127
426,arraial do cabo,-22.9661,-42.0278,25.92,61,0,1.54,BR,1684687106
427,kushk,33.2957,61.9522,29.98,19,100,9.0,AF,1684687128
428,aur,8.1499,171.1687,28.07,81,72,6.2,MH,1684687128
429,eufaula,31.8913,-85.1455,27.96,75,100,2.57,US,1684687129
430,pizarro,4.9533,-77.366,25.96,87,100,1.83,CO,1684687101
431,laojunmiao,39.8333,97.7333,11.89,40,6,2.96,CN,1684687130
432,nalut,30.3333,10.85,25.97,17,9,6.31,LY,1684687130
433,keokuk,40.3973,-91.3849,23.38,40,0,0.0,US,1684687131
434,cam pha mines,21.0167,107.3,25.66,91,1,0.74,VN,1684687131
435,zaghouan,36.4029,10.1429,24.92,63,79,8.93,TN,1684687131
436,quarai,-30.3875,-56.4514,17.71,87,95,3.41,BR,1684687132
437,ad dawadimi,24.5077,44.3924,32.64,35,22,5.69,SA,1684687132
438,rakops,-21.0167,24.3333,24.64,22,2,1.81,BW,1684687133
439,vilyuchinsk,52.9306,158.4028,3.15,99,100,0.67,RU,1684687101
440,swakopmund,-22.6833,14.5333,16.47,86,13,4.47,NA,1684687134
441,al jahra',29.3375,47.6581,29.23,39,2,5.58,KW,1684687134
442,kipushi,-11.7667,27.2333,19.8,57,16,1.59,CD,1684687135
443,severo-yeniseyskiy,60.3725,93.0408,5.49,95,35,1.67,RU,1684687063
444,bonthe,7.5264,-12.505,29.38,67,89,3.5,SL,1684687132
445,howrah,22.5892,88.3103,31.0,84,40,7.2,IN,1684686727
446,alice springs,-23.7,133.8833,4.75,87,40,4.19,AU,1684687055
447,whangarei,-35.7317,174.3239,12.71,94,18,2.37,NZ,1684687134
448,pirajui,-21.9986,-49.4572,24.57,38,91,2.84,BR,1684687137
449,yeniseysk,58.4497,92.1703,11.9,74,93,2.07,RU,1684687138
450,mukalla,14.5425,49.1242,30.04,76,22,4.38,YE,1684687138
451,rurrenabaque,-14.4413,-67.5278,29.59,68,58,2.01,BO,1684687139
452,half moon bay,37.4636,-122.4286,19.38,83,100,2.57,US,1684687139
453,peranamallur,12.5667,79.4333,31.29,62,3,4.75,IN,1684687139
454,taltal,-25.4,-70.4833,20.27,62,0,2.39,CL,1684687140
455,ouahigouya,13.5828,-2.4216,38.66,23,100,4.53,BF,1684687140
456,kodinsk,58.6881,99.1844,10.91,78,44,1.2,RU,1684687141
457,montepuez,-13.1256,38.9997,24.15,60,64,1.59,MZ,1684687141
458,urengoy,65.9667,78.3667,-1.47,93,70,2.22,RU,1684687085
459,gisborne,-38.6533,178.0042,13.16,72,100,3.85,NZ,1684687142
460,horta,38.5333,-28.6333,19.8,74,20,7.2,PT,1684687142
461,broome,42.2506,-75.833,20.35,60,100,7.72,US,1684687038
462,russkaya polyana,49.417,31.9201,15.86,66,10,4.4,UA,1684687143
463,mountain home,43.133,-115.6912,24.68,39,0,5.14,US,1684686868
464,ha'il,27.5219,41.6907,31.01,18,0,4.12,SA,1684687074
465,san pedro pochutla,15.7333,-96.4667,33.73,46,80,3.56,MX,1684687086
466,yuzhno-kurilsk,44.0306,145.8556,7.18,100,100,1.5,RU,1684687103
467,inarajan village,13.2736,144.7484,27.54,90,99,6.27,GU,1684687145
468,weyburn,49.6668,-103.8511,14.12,62,89,4.63,CA,1684687145
469,castillos,-34.1667,-53.8333,18.82,83,100,4.26,UY,1684687146
470,mahanoro,-19.9,48.8,23.89,83,37,1.15,MG,1684687146
471,nezhinka,51.7676,55.3694,17.09,42,0,3.13,RU,1684687147
472,witzenhausen,51.3333,9.8667,24.63,66,29,5.32,DE,1684687147
473,cafayate,-26.073,-65.9761,21.15,20,0,1.81,AR,1684687148
474,korla,41.7597,86.1469,20.28,38,31,1.98,CN,1684687075
475,goz beida,13.95,20.55,36.97,23,34,5.49,TD,1684687149
476,salavan,15.7167,106.4167,24.92,90,99,1.35,LA,1684687149
477,tete,-16.1564,33.5867,25.58,54,44,1.98,MZ,1684687149
478,goba,7.0167,39.9833,11.33,93,100,1.1,ET,1684687150
479,aktobe,50.2797,57.2072,17.05,48,0,5.0,KZ,1684687150
480,opuwo,-18.0607,13.84,23.4,25,0,2.94,NA,1684687151
481,kendari,-3.945,122.4989,24.56,87,86,1.89,ID,1684687151
482,tangalle,6.024,80.7911,26.74,84,4,3.44,LK,1684687137
483,fort irwin,35.2627,-116.6848,25.9,34,0,0.0,US,1684687152
484,chake chake,-5.2459,39.7666,24.52,89,20,3.08,TZ,1684687153
485,fort st. john,56.2499,-120.8529,13.94,67,75,2.57,CA,1684687035
486,tralee,52.2704,-9.7026,15.14,100,100,3.6,IE,1684687084
487,nong wua so,17.1626,102.5727,29.61,59,73,2.31,TH,1684687154
488,prince rupert,54.3161,-130.3201,10.05,82,100,5.14,CA,1684686924
489,ulsteinvik,62.3432,5.8487,13.2,79,94,1.79,NO,1684687155
490,gao,16.6362,1.637,41.41,9,99,3.05,ML,1684687155
491,kijang,35.2442,129.2139,18.85,82,89,0.56,KR,1684687156
492,essaouira,31.5125,-9.77,19.72,77,75,3.09,MA,1684687156
493,boukadir,36.0663,1.126,28.4,41,100,6.87,DZ,1684687157
494,metlili chaamba,32.2667,3.6333,28.52,15,0,5.14,DZ,1684687029
495,bukama,-9.2,25.85,25.99,51,78,0.69,CD,1684687157
496,alofi,-19.0595,-169.9187,23.94,100,52,2.57,NU,1684687034
497,tateyama,34.9833,139.8667,21.01,93,47,6.44,JP,1684687158
498,baharly,38.4362,57.4316,31.6,25,100,1.66,TM,1684687159
499,fort mcmurray,56.7268,-111.381,14.77,54,100,4.12,CA,1684686917
500,palikir - national government center,6.9248,158.1611,24.41,100,100,0.0,FM,1684687160
501,turpan,42.9333,89.1667,24.2,33,99,0.92,CN,1684687159
502,gadzhiyevo,69.2551,33.3362,16.72,51,91,4.09,RU,1684687079
503,kashgar,39.4547,75.9797,24.56,22,70,4.0,CN,1684687161
504,midvagur,62.0511,-7.1939,9.46,87,75,6.17,FO,1684687161
505,sassandra,4.95,-6.0833,24.97,89,100,1.94,CI,1684687162
506,monrovia,6.3005,-10.7969,30.87,68,57,3.99,LR,1684686874
507,arkalyk,50.2486,66.9114,15.98,37,13,4.63,KZ,1684687163
508,la'ie,21.6477,-157.9253,25.0,84,53,2.24,US,1684687083
509,karratha,-20.7377,116.8463,18.99,36,38,5.38,AU,1684687091
510,keetmanshoop,-26.5833,18.1333,22.51,18,2,1.54,NA,1684687164
511,howard springs,-12.497,131.047,18.95,35,16,3.6,AU,1684687165
512,hampton bays,40.869,-72.5176,20.14,64,20,5.66,US,1684687165
513,genhe,50.7833,121.5167,6.01,60,9,0.71,CN,1684687166
514,jinchang,38.4953,102.1739,12.19,44,88,3.57,CN,1684687167
515,bairnsdale,-37.8333,147.6167,7.81,83,18,3.17,AU,1684687167
516,cill airne,52.05,-9.5167,15.03,100,100,3.6,IE,1684687167
517,melfi,40.9965,15.6514,16.38,92,100,0.82,IT,1684687168
518,lib,8.3122,167.3766,28.03,82,96,5.93,MH,1684687168
519,ubari,26.5921,12.7805,30.82,11,25,4.9,LY,1684687169
520,peace river,56.2501,-117.286,16.17,72,75,1.03,CA,1684687169
521,vilkaviskis,54.6517,23.0322,16.98,71,8,3.09,LT,1684687170
522,bratsk,56.1325,101.6142,15.27,57,27,1.67,RU,1684687170
523,narsinghgarh,23.7,77.1,32.5,31,50,5.42,IN,1684687170
524,ylitornio,66.3089,23.6773,14.47,56,97,3.66,FI,1684687171
525,kabalo,-6.05,26.9167,26.92,53,73,1.18,CD,1684687171
526,sonoita,31.85,-112.8333,29.88,17,0,3.23,MX,1684687172
527,kinango,-4.1372,39.3153,22.86,91,47,2.9,KE,1684687172
528,salinopolis,-0.6136,-47.3561,27.36,88,75,4.71,BR,1684687173
529,lerwick,60.1545,-1.1494,10.0,68,31,2.19,GB,1684687125
530,yomju-up,39.8933,124.5981,13.36,63,100,2.29,KP,1684687174
531,telimele,10.9167,-13.3333,31.16,50,90,2.61,GN,1684687174
532,bingley,53.8486,-1.8386,18.75,42,20,3.6,GB,1684687175
533,papao,-17.75,-149.55,24.82,77,65,0.62,PF,1684687108
534,siler city,35.7235,-79.4622,23.1,80,100,3.6,US,1684687178
535,iznalloz,37.3926,-3.5276,13.64,81,100,0.78,ES,1684687179
536,sao miguel do araguaia,-13.275,-50.1628,31.95,26,1,2.38,BR,1684687179
537,bull savanna,17.8868,-77.5902,29.17,62,8,3.63,JM,1684687180
538,galliano,29.4422,-90.2992,28.33,74,75,2.57,US,1684687180
539,el granada,37.5027,-122.4694,19.4,85,100,2.57,US,1684687135
540,sturgis,41.7992,-85.4192,22.95,28,0,3.09,US,1684687181
541,kem',64.9555,34.5793,15.39,58,100,2.64,RU,1684687181
542,boende,-0.2167,20.8667,26.65,76,74,1.69,CD,1684687046
543,pirai do sul,-24.5261,-49.9486,21.44,39,87,2.46,BR,1684687182
544,palmer,42.1584,-72.3287,19.71,57,40,7.2,US,1684687183
545,birjand,32.8663,59.2211,26.26,21,40,3.09,IR,1684687183
546,lesnoy,57.6198,63.0784,15.47,35,89,1.82,RU,1684687183
547,kudahuvadhoo,2.6708,72.8944,28.62,75,7,2.7,MV,1684687088
548,igarka,67.4667,86.5833,1.18,98,97,3.81,RU,1684687133
549,lubsko,51.7847,14.972,23.86,50,96,6.19,PL,1684687185
550,scornicesti,44.5667,24.55,17.26,75,57,4.15,RO,1684687185
551,beira,-19.8436,34.8389,24.08,79,1,3.69,MZ,1684687186
552,san mariano,7.5,126.0,23.46,96,100,0.65,PH,1684687186
553,stepnoye,51.4,46.8667,17.3,50,100,4.19,RU,1684687186
554,paradip garh,20.3167,86.6167,28.66,86,26,9.84,IN,1684687187
555,oeiras do para,-2.0031,-49.8544,29.48,77,100,1.56,BR,1684687187
556,tchintabaraden,15.8969,5.7985,40.59,14,48,2.11,NE,1684687121
557,akureyri,65.6835,-18.0878,8.96,71,75,6.69,IS,1684687188
558,villa gesell,-37.2639,-56.973,17.75,66,6,7.72,AR,1684687189
559,manga,11.6636,-1.0731,36.04,34,94,1.31,BF,1684687189
560,hepo,23.4308,115.8299,24.98,96,35,1.24,CN,1684687189
561,dickson,36.077,-87.3878,22.66,59,0,4.12,US,1684687190
